GHCNstationID,TMAX,WWhi,WWlo,TMIN,WWhi,WWlo,PRCP,WWhi,WWlo
USC00456295,24,0,0,11,0,0,0,0,0
USC00456534,26,0,0,8,0,0,0,0,0
USC00456610,31,0,0,14,0,0,0,0,0
USC00456624,19,0,0,11,0,0,0,0,0
USC00456678,24,0,0,9,0,0,0,0,0
USC00456747,32,0,0,16,0,0,0,0,0
USC00456768,34,0,0,19,3,0,0,0,0
USC00456789,29,0,0,9,0,0,0,0,0
USC00456803,26,0,0,12,0,0,0,0,0
USC00456846,24,0,0,14,2,0,0,0,0
USC00456880,29,0,0,14,0,0,0,0,0
USC00456898,18,0,0,7,0,0,0,0,0
USC00456974,26,0,0,8,0,0,0,0,0
USC00457015,35,0,0,16,0,0,0,0,0
USC00457059,31,0,0,11,0,0,0,0,0
USC00457180,31,0,0,10,0,0,0,0,0
USC00457185,27,0,0,10,0,0,0,0,0
USC00457507,26,0,0,11,0,0,0,0,0
USC00457584,28,0,0,9,0,0,0,0,0
USC00457727,29,0,0,14,0,0,0,0,0
USC00457773,25,0,0,11,0,0,0,0,0
USC00458034,28,0,0,12,0,0,0,0,0
USC00458059,31,0,0,13,0,0,0,0,0
USC00458089,23,0,0,11,0,0,0,0,0
USC00458207,30,0,0,15,0,0,0,0,0
USC00458773,30,0,0,12,0,0,0,0,0
USC00458959,31,0,0,16,0,0,0,0,0
USC00459012,31,0,0,14,0,0,0,0,0
USC00459074,32,0,0,15,0,0,0,0,0
USC00459238,31,0,0,15,1,0,0,0,0
USC00459376,27,0,0,14,1,0,0,0,0
USC00460355,29,0,0,19,2,0,3.6,0,0
USC00460527,25,0,0,16,0,0,5.6,0,0
USC00460580,28,0,0,18,0,0,0,0,0
USC00460939,28,0,0,18,0,0,0,0,0
USC00461220,31,0,0,19,0,0,0,0,0
USC00461393,25,0,0,16,0,0,5.6,0,0
USC00461677,30,0,0,20,1,0,1.3,0,0
USC00462054,34,0,0,21,2,0,0,0,0
USC00462920,31,0,0,19,0,0,3.3,0,0
USC00463072,28,1,0,18,0,0,0,0,0
USC00463215,25,0,0,17,0,0,0,0,0
USC00463361,32,0,0,19,0,0,0,0,0
USC00463544,31,0,0,19,0,0,1,0,0
USC00463846,32,0,0,21,2,0,0,0,0
USC00464200,31,0,0,21,1,0,0,0,0
USC00464763,30,0,0,21,1,0,0,0,0
USC00465224,26,0,0,17,0,0,4.6,0,0
USC00465353,31,0,0,20,0,0,0,0,0
USC00465365,31,0,0,21,0,0,0,0,0
USC00465563,32,0,0,20,0,0,0,0,0
USC00465672,28,0,0,17,0,0,0,0,0
USC00465739,29,0,0,18,0,0,0,0,0
USC00465963,31,0,0,19,0,0,1,0,0
USC00466163,30,0,0,21,2,0,0,0,0
USC00466212,34,2,0,19,0,0,2.3,0,0
USC00466442,30,0,0,19,0,0,5.3,0,0
USC00466591,30,0,0,19,1,0,0,0,0
USC00466867,31,0,0,18,0,0,3.6,0,0
USC00467029,31,0,0,20,2,0,0,0,0
USC00467552,31,0,0,21,1,0,0,0,0
USC00467730,29,0,0,19,0,0,0,0,0
USC00467785,30,0,0,18,0,0,3.6,0,0
USC00468384,32,0,0,21,2,0,0,0,0
USC00469011,30,0,0,18,0,0,5.1,0,0
USC00469281,26,0,0,21,3,0,0,0,0
USC00469333,31,0,0,19,0,0,0,0,0
USC00469368,30,0,0,19,0,0,7.4,0,0
USC00469436,29,0,0,19,0,0,0,0,0
USC00469522,26,0,0,17,0,0,4.6,0,0
USC00469605,31,0,0,20,0,0,0,0,0
USC00469683,31,0,0,21,0,0,0,0,0
USC00470124,29,0,0,20,0,0,0,0,0
USC00470175,29,0,0,20,1,0,4.1,0,0
USC00470239,30,0,0,19,1,0,0,0,0
USC00470265,31,0,0,20,0,0,0,0,0
USC00470349,26,0,0,16,0,0,9.7,0,0
USC00470516,29,0,0,19,0,0,0,0,0
USC00470603,28,0,0,16,0,0,9.7,1,0
USC00470645,30,0,0,20,1,0,0,0,0
USC00470696,29,0,0,19,0,0,0,0,0
USC00470882,29,0,0,21,2,0,0,0,0
USC00470904,32,0,0,19,0,0,1.5,0,0
USC00471078,29,0,0,18,0,0,0,0,0
USC00471205,28,0,0,17,0,0,0,0,0
USC00471568,29,0,0,19,0,0,0,0,0
USC00471676,30,0,0,17,0,0,0,0,0
USC00471897,32,0,0,18,0,0,0,0,0
USC00471923,28,0,0,18,0,0,3,0,0
USC00471970,30,0,0,20,1,0,0,0,0
USC00471978,28,0,0,19,1,0,9.7,1,0
USC00472001,29,0,0,18,0,0,0,0,0
USC00472165,30,0,0,21,1,0,0,0,0
USC00472173,29,0,0,18,0,0,0,0,0
USC00472556,29,0,0,21,1,0,2.5,0,0
USC00472839,29,0,0,19,0,0,0,0,0
USC00472869,29,0,0,19,0,0,0,0,0
USC00473038,29,0,0,20,0,0,0,0,0
USC00473058,28,0,0,19,0,0,0,0,0
USC00473186,28,0,0,17,0,0,9.7,0,0
USC00473332,30,0,0,17,0,0,1.5,0,0
USC00473405,31,0,0,17,0,0,0,0,0
USC00473453,28,0,0,19,0,0,0,0,0
USC00473471,32,0,0,18,0,0,0,0,0
USC00473698,31,0,0,18,0,0,2.5,0,0
USC00474174,27,0,0,18,0,0,0,0,0
USC00474195,28,0,0,18,0,0,0,0,0
USC00474391,31,0,0,18,0,0,2.5,0,0
USC00474457,32,0,0,18,0,0,0,0,0
USC00474482,29,0,0,19,0,0,0,0,0
USC00474546,29,0,0,19,0,0,0,0,0
USC00474582,28,0,0,18,1,0,0,0,0
USC00474829,28,0,0,18,2,0,0.5,0,0
USC00474937,31,0,0,18,0,0,0,0,0
USC00474953,28,0,0,16,0,0,9.7,1,0
USC00475017,26,0,0,19,0,0,0,0,0
USC00475091,29,0,0,23,3,0,0,0,0
USC00475120,29,0,0,19,1,0,0,0,0
USC00475164,32,0,0,19,1,0,0,0,0
USC00475178,30,0,0,20,1,0,0,0,0
USC00475255,30,0,0,19,1,0,0,0,0
USC00475286,27,0,0,20,2,0,8.6,0,0
USC00475335,31,0,0,21,1,0,2,0,0
USC00475364,29,0,0,19,1,0,0,0,0
USC00475474,28,0,0,19,0,0,0,0,0
USC00475516,30,0,0,19,2,0,0.5,0,0
USC00475563,33,0,0,19,0,0,1.5,0,0
USC00475581,30,0,0,21,2,0,0,0,0
USC00475786,30,0,0,19,0,0,0,0,0
USC00475808,29,0,0,19,1,0,0,0,0
USC00475932,30,0,0,20,1,0,0,0,0
USC00476122,30,1,0,19,2,0,0,0,0
USC00476200,30,0,0,19,0,0,0,0,0
USC00476208,30,0,0,20,1,0,0,0,0
USC00476330,29,0,0,20,0,0,0,0,0
USC00476357,30,0,0,19,1,0,0,0,0
USC00476398,29,0,0,19,1,0,6.6,0,0
USC00476646,29,0,0,19,0,0,0,0,0
USC00476678,29,0,0,19,0,0,0,0,0
USC00476718,30,0,0,20,0,0,0,0,0
USC00476764,27,0,0,19,1,0,0,0,0
USC00476827,30,0,0,21,0,0,0,0,0
USC00476838,29,0,0,19,0,0,0,0,0
USC00476859,29,0,0,19,2,0,0,0,0
USC00476922,29,0,0,20,0,0,0,0,0
USC00476939,28,0,0,19,2,0,0.5,0,0
USC00477052,29,0,0,19,0,0,0,0,0
USC00477092,30,0,0,19,1,0,0.5,0,0
USC00477113,30,0,0,19,2,0,0,0,0
USC00477132,29,0,0,18,0,0,2.5,0,0
USC00477158,32,0,0,18,0,0,0,0,0
USC00477226,29,0,0,21,1,0,2.5,0,0
USC00477349,31,0,0,19,1,0,0,0,0
USC00477464,29,0,0,20,1,0,4.1,0,0
USC00477708,30,0,0,20,1,0,0,0,0
USC00477725,29,0,0,19,0,0,0,0,0
USC00477892,28,0,0,17,0,0,9.7,0,0
USC00477997,29,0,0,17,0,0,0,0,0
USC00478027,28,0,0,19,0,0,9.7,0,0
USC00478110,32,0,0,19,0,0,1.5,0,0
USC00478171,29,0,0,18,0,0,0,0,0
USC00478229,30,0,0,19,0,0,0,0,0
USC00478267,27,0,0,19,1,0,0,0,0
USC00478349,25,0,0,17,0,0,10.2,1,0
USC00478589,29,0,0,21,0,0,0,0,0
USC00478672,26,0,0,19,2,0,0,0,0
USC00478827,30,0,0,20,0,0,0,0,0
USC00478905,26,0,0,21,3,0,0,0,0
USC00478919,29,0,0,19,0,0,0,0,0
USC00478937,27,0,0,18,0,0,0,0,0
USC00478951,30,0,0,19,0,0,0,0,0
USC00479046,29,0,0,19,0,0,0,0,0
USC00479050,29,0,0,18,0,0,0,0,0
USC00479144,32,1,0,18,0,0,2.5,0,0
USC00479190,30,0,0,19,0,0,0,0,0
USC00479236,30,0,0,19,2,0,0.5,0,0
USC00479304,30,0,0,18,1,0,8.1,0,0
USC00479319,29,0,0,19,0,0,0,0,0
USC00479335,31,0,0,20,1,0,0,0,0
USC00480027,30,0,0,8,0,0,0,0,0
USC00480080,30,0,0,19,3,0,3,0,0
USC00480140,28,0,0,10,0,0,0,0,0
USC00480200,30,0,0,19,3,0,2,0,0
USC00480270,31,0,0,16,2,0,4.1,0,0
USC00480540,33,0,0,16,0,0,0,0,0
USC00480865,27,0,0,6,0,0,0,0,0
USC00480915,30,0,0,14,2,0,0,0,0
USC00481000,26,0,2,15,0,0,5.3,2,0
USC00481165,30,0,0,15,0,0,4.3,1,0
USC00481175,28,0,0,12,0,0,0,0,0
USC00481547,31,0,0,15,0,0,4.1,0,0
USC00481610,27,0,0,10,0,0,1.3,0,0
USC00481730,31,0,0,20,3,0,1.5,0,0
USC00481816,29,0,0,15,0,0,2.8,1,0
USC00481840,28,0,0,12,0,0,0,0,0
USC00481905,30,0,0,20,1,0,4.3,0,0
USC00482135,31,1,0,14,3,0,0,0,0
USC00482415,31,0,0,14,0,0,0,0,0
USC00482466,30,0,0,19,3,0,2,0,0
USC00482580,28,0,0,17,1,0,3.8,1,0
USC00482595,32,0,0,17,2,0,0.8,0,0
USC00482680,31,0,0,20,3,0,1.3,0,0
USC00482685,30,0,0,16,0,0,1.5,0,0
USC00482715,26,0,0,11,1,0,0.5,0,0
USC00482725,30,0,0,16,0,0,1.5,0,0
USC00482995,27,0,0,17,3,0,0.5,0,0
USC00483031,34,0,0,17,2,0,0,0,0
USC00483045,26,0,0,11,0,0,1,0,0
USC00483100,29,0,0,14,3,0,1,0,0
USC00483170,30,0,0,20,4,0,0,0,0
USC00483855,28,0,0,17,0,0,3.8,1,0
USC00483950,31,0,0,18,1,0,1.8,0,0
USC00484065,30,0,0,21,4,0,0,0,0
USC00484411,31,0,0,14,0,0,0,0,0
USC00484760,30,0,0,19,3,0,2,0,0
USC00484910,27,0,0,7,0,0,0,0,0
USC00485055,31,0,0,18,2,0,3,1,0
USC00485105,29,0,0,10,0,0,0,0,0
USC00485260,30,0,0,18,3,0,2.5,0,0
USC00485345,24,0,0,6,0,0,0,0,0
USC00485355,24,0,0,6,0,0,0,0,0
USC00485770,31,0,0,14,0,0,0,0,0
USC00485830,28,0,0,15,0,0,3.3,0,0
USC00486120,27,0,0,15,3,0,1,0,0
USC00486195,32,0,0,19,3,0,0.5,0,0
USC00486428,29,0,0,7,0,0,0,0,0
USC00486440,29,1,0,7,0,0,0,0,0
USC00486595,30,0,0,14,0,0,0.3,0,0
USC00486660,30,0,0,16,0,0,2.5,0,0
USC00487105,32,0,0,18,2,0,0.3,0,0
USC00487115,32,0,0,17,2,0,0.8,0,0
USC00487200,30,0,0,18,2,0,2.5,0,0
USC00487260,27,0,0,8,0,0,0.3,0,0
USC00487555,30,0,0,16,0,0,1.5,0,0
USC00487760,33,0,0,17,3,0,0.5,0,0
USC00487810,29,0,0,20,3,0,4.6,1,0
USC00487955,29,0,0,12,1,0,3,1,0
USC00487990,26,0,0,11,0,0,1,0,0
USC00488070,27,0,0,17,3,0,0.5,0,0
USC00488160,30,0,0,14,0,0,5.8,1,0
USC00488315,29,0,0,7,0,0,0,0,0
USC00488385,32,3,0,15,3,0,1.5,0,0
USC00488705,30,0,0,20,3,0,1.5,0,0
USC00488875,26,0,1,15,0,0,5.3,2,0
USC00488995,33,0,0,19,3,0,2,0,0
USC00489025,24,0,0,6,0,0,0,0,0
USC00489205,34,0,0,16,0,0,1.5,0,0
USC00489459,29,0,0,18,3,0,0,0,0
USC00489580,28,0,0,17,1,0,3.8,1,0
USC00489604,31,0,0,20,3,0,1.3,0,0
USC00489615,31,0,0,20,2,0,1.5,0,0
USC00489770,34,0,0,16,0,0,0.5,0,0
USC00489905,24,0,0,6,0,0,0,0,0
USC00489925,33,0,0,19,3,0,2,0,0
USC00500310,17,0,0,12,1,0,0,0,0
USC00500363,17,0,0,9,0,0,0,0,0
USC00500657,20,0,0,10,0,0,0,0,0
USC00501987,27,0,0,15,3,0,0,0,0
USC00502107,30,3,0,13,0,0,0,0,0
USC00502457,17,0,0,10,0,0,0.5,0,0
USC00502707,28,1,0,14,1,0,0,0,0
USC00502730,23,0,0,12,2,0,0,0,0
USC00503933,17,0,0,11,1,0,0,0,0
USC00504425,19,0,0,10,1,0,0,0,0
USC00504812,16,0,0,9,0,0,0,0,0
USC00505519,17,0,0,12,2,0,0,0,0
USC00505644,30,2,0,14,2,0,0,0,0
USC00505733,21,0,0,11,0,0,0,0,0
USC00505778,25,1,0,11,2,0,0,0,0
USC00506870,23,0,0,12,2,0,0,0,0
USC00507570,21,0,0,9,0,0,0,0,0
USC00507783,21,0,0,7,0,0,0,0,0
USC00509641,30,2,0,13,1,0,0,0,0
USC00509759,23,0,0,11,0,0,0,0,0
USC00509919,19,0,0,13,1,0,0,0,0
USC00510507,27,0,3,19,0,0,2.8,2,0
USC00511004,22,1,0,12,1,0,0,0,0
USC00511125,26,0,3,23,2,0,0,0,0
USC00511303,21,0,0,13,0,0,11.9,0,0
USC00512679,29,3,0,18,0,0,4.6,0,0
USC00512751,26,0,0,19,1,0,5.6,0,0
USC00513099,29,4,0,22,4,0,0,0,0
USC00513113,30,2,0,24,2,0,0,0,0
USC00514561,29,1,0,21,0,0,1,0,0
USC00515011,21,1,0,13,1,0,11.9,0,0
USC00515177,29,0,3,23,2,0,3.6,3,0
USC00515286,29,3,0,19,0,0,0.3,0,0
USC00515864,29,0,1,22,0,0,0,0,0
USC00517131,25,0,2,20,0,0,1.3,0,0
USC00517166,26,0,0,19,1,0,5.6,0,0
USC00518830,30,0,0,22,0,0,3,0,0
USC00519195,27,0,3,19,0,0,2.8,1,0
USW00003103,28,0,0,15,2,0,3,0,0
USW00003104,41,0,0,30,2,0,0,0,0
USW00003122,26,0,0,18,1,0,0,0,0
USW00003124,41,4,0,23,1,0,0.5,0,0
USW00003125,41,0,0,31,2,0,0,0,0
USW00003164,35,0,0,15,0,0,0,0,0
USW00003804,31,0,0,21,0,0,0,0,0
USW00003809,31,0,0,22,0,0,0,0,0
USW00003810,28,0,0,19,0,0,8.1,0,0
USW00003811,32,0,0,21,0,0,0,0,0
USW00003812,27,0,0,19,0,0,5.8,0,0
USW00003813,30,0,1,21,0,0,6.1,0,0
USW00003816,32,0,0,21,0,0,0.3,0,0
USW00003820,30,0,0,21,0,0,4.1,0,0
USW00003822,32,0,0,24,0,0,5.1,0,0
USW00003841,29,0,0,21,0,0,0.8,0,0
USW00003847,27,0,0,20,0,0,2,0,0
USW00003849,31,0,0,20,0,0,2.3,0,0
USW00003855,29,0,1,23,0,0,2.8,0,0
USW00003856,32,0,0,23,1,0,0,0,0
USW00003859,29,0,0,19,0,0,3.6,0,0
USW00003860,31,0,0,22,1,0,0.3,0,0
USW00003904,36,0,0,23,0,0,0,0,0
USW00003919,34,0,0,19,0,0,0,0,0
USW00003927,35,0,0,20,0,1,10.9,1,0
USW00003928,34,0,0,17,0,1,0,0,0
USW00003935,32,0,0,22,0,0,0.8,0,0
USW00003959,33,0,0,17,0,0,0,0,0
USW00003969,34,0,0,19,0,0,2.8,1,0
USW00004725,29,0,0,18,0,0,0.5,0,0
USW00004751,28,0,0,19,2,0,0.5,0,0
USW00012815,32,0,0,22,0,0,8.1,0,0
USW00012834,30,0,1,24,1,0,4.6,0,0
USW00012835,32,0,0,22,0,0,22.1,0,0
USW00012836,31,0,0,25,0,0,3.8,0,0
USW00012839,31,0,0,25,0,0,2.8,0,0
USW00012842,29,0,2,23,0,0,18,0,0
USW00012844,31,0,0,25,0,0,2.5,0,0
USW00012850,31,0,0,25,0,0,3.8,0,0
USW00012859,31,0,0,25,0,0,2.8,0,0
USW00012883,33,0,0,22,0,0,20.6,1,0
USW00012912,34,0,0,23,0,0,0,0,0
USW00012916,31,0,0,26,3,0,1.8,0,0
USW00012917,34,0,0,24,0,0,0.3,0,0
USW00012918,35,0,0,25,1,0,0.3,0,0
USW00012919,34,0,0,24,0,0,4.1,1,0
USW00012921,36,0,0,24,0,0,3.6,1,0
USW00012924,36,1,0,26,1,0,0.3,0,0
USW00012925,37,0,0,23,0,0,0,0,0
USW00012926,32,0,0,26,0,0,0.8,0,0
USW00012928,36,0,0,24,0,0,0,0,0
USW00012930,31,0,0,25,1,0,1.8,0,0
USW00012935,34,1,0,25,0,0,0,0,0
USW00012944,31,0,0,27,0,0,0.8,0,0
USW00012945,34,0,0,25,0,0,0.5,0,0
USW00012958,32,0,0,24,0,0,0.3,0,0
USW00012959,37,0,0,26,2,0,4.1,1,0
USW00013701,30,0,0,22,0,0,0,0,0
USW00013702,30,0,0,23,0,0,0,0,0
USW00013713,31,0,0,20,0,0,5.6,0,0
USW00013714,30,0,0,20,0,0,5.6,0,0
USW00013721,30,0,0,23,0,0,0,0,0
USW00013722,31,0,0,23,2,0,5.6,0,0
USW00013723,29,0,0,21,0,0,5.1,0,0
USW00013724,27,0,0,21,0,0,2.3,0,0
USW00013729,28,0,0,18,0,0,0,0,0
USW00013733,29,0,0,20,0,0,7.1,0,0
USW00013734,29,0,0,21,0,0,0,0,0
USW00013735,30,0,0,22,0,0,3.6,0,0
USW00013736,31,0,0,21,0,0,2.5,0,0
USW00013737,31,0,0,23,0,0,0,0,0
USW00013739,32,0,0,24,2,0,3.6,0,0
USW00013740,31,0,0,22,0,0,0.5,0,0
USW00013741,29,0,0,21,0,0,9.1,0,0
USW00013743,29,0,0,24,0,0,0,0,0
USW00013744,31,0,0,22,0,0,4.1,0,0
USW00013745,30,0,0,26,2,0,0,0,0
USW00013748,30,0,0,25,1,0,0.5,0,0
USW00013750,32,0,0,24,0,0,0,0,0
USW00013754,30,0,0,22,0,0,0,0,0
USW00013769,30,0,0,23,0,0,0,0,0
USW00013773,30,0,0,24,2,0,0,0,0
USW00013777,33,0,0,24,0,0,0,0,0
USW00013781,32,0,0,23,1,0,3,0,0
USW00013782,29,0,0,25,0,0,5.6,0,0
USW00013786,30,0,0,23,0,0,0,0,0
USW00013802,31,0,0,21,0,0,0.3,0,0
USW00013865,31,0,0,21,0,0,2.5,0,0
USW00013866,31,0,0,21,0,0,0,0,0
USW00013867,31,0,0,21,0,0,0,0,0
USW00013870,30,0,1,22,0,0,8.1,0,0
USW00013871,28,0,1,22,0,0,3.8,0,0
USW00013872,28,0,0,19,0,0,4.3,0,0
USW00013873,30,0,0,22,0,0,21.8,2,0
USW00013874,30,0,0,22,0,0,13.7,1,0
USW00013876,30,0,0,22,0,0,3.8,0,0
USW00013877,32,0,0,19,0,0,0.5,0,0
USW00013878,30,0,0,25,0,0,3.6,0,0
USW00013880,31,0,0,24,0,0,5.1,0,0
USW00013881,29,0,0,20,0,0,6.6,0,0
USW00013882,29,0,0,22,0,0,9.7,0,0
USW00013883,30,0,0,22,0,0,5.1,0,0
USW00013886,28,0,0,21,0,0,11.4,0,0
USW00013889,31,0,0,22,0,0,6.6,0,0
USW00013891,29,0,0,20,0,0,2,0,0
USW00013893,32,0,0,23,0,0,0.3,0,0
USW00013894,29,0,1,23,0,0,3,0,0
USW00013895,30,0,1,23,0,0,4.6,0,0
USW00013896,31,0,0,22,0,0,0,0,0
USW00013897,31,0,0,23,0,0,5.8,0,0
USW00013899,30,0,0,24,0,0,3,0,0
USW00013942,33,0,0,22,0,0,2,0,0
USW00013957,34,0,0,23,0,0,0.3,0,0
USW00013958,39,3,0,24,0,0,1,0,0
USW00013959,36,0,0,20,0,2,2,1,0
USW00013960,36,0,0,21,0,1,10.9,2,0
USW00013962,34,0,0,21,0,0,5.3,1,0
USW00013963,33,0,0,22,0,0,0,0,0
USW00013964,34,0,0,21,0,0,1,0,0
USW00013966,37,0,0,20,0,0,3.3,1,0
USW00013967,33,0,0,21,0,0,1.5,0,0
USW00013968,33,0,0,20,0,0,0.3,0,0
USW00013969,31,0,0,19,0,0,0,0,0
USW00013970,33,0,0,22,0,0,4.1,0,0
USW00013975,35,0,0,19,0,0,1,0,0
USW00013976,32,0,0,24,1,0,1.5,0,0
USW00013977,33,0,0,22,0,0,4.3,0,0
USW00013978,33,0,0,22,0,0,0,0,0
USW00013980,36,0,0,20,0,0,0,0,0
USW00013981,32,0,0,19,0,0,0,0,0
USW00013984,34,0,0,18,0,0,0,0,0
USW00013985,37,0,0,18,0,0,0,0,0
USW00013987,31,0,0,19,0,0,0,0,0
USW00013988,31,0,0,22,0,0,0.5,0,0
USW00013991,30,0,0,20,0,0,0,0,0
USW00013994,33,0,0,22,0,0,1,0,0
USW00013995,31,0,0,20,0,0,0,0,0
USW00013996,31,0,0,19,0,0,0,0,0
USW00013997,31,0,0,19,0,0,0,0,0
USW00014605,29,0,0,16,0,0,0,0,0
USW00014606,31,1,0,19,1,0,0,0,0
USW00014607,30,1,0,17,0,0,0,0,0
USW00014609,30,0,0,19,2,0,0,0,0
USW00014611,29,0,0,18,0,0,0,0,0
USW00014717,31,0,0,20,1,0,0,0,0
USW00014732,31,0,0,24,1,0,15.7,1,0
USW00014733,30,0,0,21,1,0,0,0,0
USW00014734,32,0,0,24,2,0,13.7,1,0
USW00014735,31,0,0,21,2,0,0.3,0,0
USW00014736,30,0,0,20,0,0,2,0,0
USW00014737,30,0,0,21,0,0,3,0,0
USW00014739,32,0,0,21,0,0,0,0,0
USW00014740,30,0,0,22,2,0,0,0,0
USW00014742,30,0,0,19,0,0,0,0,0
USW00014743,30,0,0,19,0,0,0,0,0
USW00014745,31,0,0,17,0,0,0,0,0
USW00014750,30,0,0,19,0,0,0,0,0
USW00014751,32,0,0,22,1,0,1.8,0,0
USW00014752,31,0,0,23,3,0,0,0,0
USW00014753,30,0,0,19,0,0,0,0,0
USW00014755,16,0,0,9,0,0,0,0,0
USW00014756,25,0,0,21,3,0,0,0,0
USW00014757,32,0,0,21,1,0,0.3,0,0
USW00014761,29,0,0,20,2,0,1.8,0,0
USW00014763,30,0,0,19,1,0,0.5,0,0
USW00014764,27,0,0,18,0,0,0,0,0
USW00014765,31,0,0,23,3,0,0.5,0,0
USW00014768,29,0,0,22,2,0,0,0,0
USW00014771,31,0,0,21,1,0,0,0,0
USW00014777,30,0,0,20,0,0,0.8,0,0
USW00014778,29,0,0,21,1,0,0.8,0,0
USW00014780,36,2,0,27,4,0,3.3,0,0
USW00014790,32,0,0,22,2,0,0,0,0
USW00014793,30,0,0,22,0,0,3,0,0
USW00014804,31,0,0,21,1,0,0,0,0
USW00014806,30,0,0,20,0,0,0,0,0
USW00014814,28,0,0,19,1,0,0,0,0
USW00014817,30,0,0,17,0,0,0,0,0
USW00014820,31,0,0,22,2,0,0,0,0
USW00014821,31,0,0,21,0,0,0.3,0,0
USW00014824,24,0,0,18,0,0,0,0,0
USW00014825,32,0,0,21,0,0,0,0,0
USW00014826,32,0,0,21,1,0,0,0,0
USW00014827,30,0,0,20,0,0,1.5,0,0
USW00014828,30,0,0,17,0,0,0,0,0
USW00014833,33,1,0,21,0,0,0,0,0
USW00014836,30,0,0,20,0,0,0,0,0
USW00014837,34,1,0,20,0,0,0,0,0
USW00014838,31,1,0,17,0,0,0,0,0
USW00014839,29,0,0,20,0,0,0,0,0
USW00014840,27,0,0,20,0,0,0,0,0
USW00014841,31,0,0,17,0,0,0,0,0
USW00014842,30,0,0,21,0,0,0.3,0,0
USW00014845,30,0,0,19,0,0,0,0,0
USW00014846,31,0,0,22,1,0,0,0,0
USW00014847,28,0,0,18,2,0,0,0,0
USW00014848,30,0,0,24,3,0,0,0,0
USW00014850,32,0,0,20,1,0,0,0,0
USW00014852,30,0,0,21,1,0,0,0,0
USW00014855,28,0,0,20,0,0,0,0,0
USW00014859,28,0,0,17,1,0,0,0,0
USW00014860,30,0,0,22,1,0,0,0,0
USW00014891,29,0,0,21,0,0,1.3,0,0
USW00014892,29,0,0,24,1,0,0,0,0
USW00014895,30,0,0,21,1,0,0.3,0,0
USW00014897,30,0,0,19,0,0,0,0,0
USW00014898,29,0,0,19,0,0,0,0,0
USW00014910,28,0,0,20,1,0,9.1,1,0
USW00014912,25,0,0,16,0,0,0.8,0,0
USW00014913,28,0,0,17,0,0,10.2,1,0
USW00014914,28,0,0,19,0,0,31.8,2,0
USW00014916,27,0,0,15,0,0,5.3,0,0
USW00014918,27,0,0,17,0,0,14,2,0
USW00014919,27,0,0,18,0,0,4.6,0,0
USW00014920,32,0,0,22,1,0,0,0,0
USW00014921,30,0,0,19,0,0,0,0,0
USW00014922,32,0,0,22,1,0,3.6,0,0
USW00014923,32,0,0,20,0,0,0.8,0,0
USW00014924,25,0,0,17,0,0,0,0,0
USW00014925,30,0,0,18,0,0,0,0,0
USW00014926,29,0,0,19,0,0,9.1,0,0
USW00014929,28,0,0,17,0,0,6.1,0,0
USW00014931,30,0,0,20,0,0,0,0,0
USW00014933,31,0,0,21,0,0,0,0,0
USW00014935,32,0,0,17,0,0,0,0,0
USW00014936,31,0,0,19,0,0,7.6,1,0
USW00014940,32,0,0,17,0,0,0,0,0
USW00014941,28,0,0,17,0,0,1.5,0,0
USW00014942,30,0,0,19,0,0,0,0,0
USW00014943,31,0,0,18,0,0,0,0,0
USW00014944,29,0,0,20,0,0,1.5,0,0
USW00014945,29,0,0,19,0,0,0,0,0
USW00014946,28,0,0,18,0,0,7.6,1,0
USW00014950,31,0,0,19,0,0,0,0,0
USW00014971,31,0,0,19,0,0,0,0,0
USW00014990,29,0,0,21,0,0,0,0,0
USW00014991,33,0,0,21,1,0,1.5,0,0
USW00014992,30,0,0,19,0,0,11.2,1,0
USW00014995,28,0,0,19,1,0,9.7,0,0
USW00021504,29,0,0,21,0,0,1,0,0
USW00022010,38,0,0,25,0,0,0,0,0
USW00022514,30,0,0,22,0,0,0,0,0
USW00022516,31,0,0,21,0,0,0,0,0
USW00022519,30,1,0,24,0,0,0,0,0
USW00022521,31,0,0,24,0,0,0,0,0
USW00022534,29,0,0,22,0,0,0,0,0
USW00022536,28,0,0,21,0,1,0,0,0
USW00023007,38,0,0,20,0,0,1.3,0,0
USW00023009,38,1,0,20,0,0,3.3,1,0
USW00023023,40,3,0,20,0,0,0.5,0,0
USW00023034,36,0,0,20,0,0,15.5,2,0
USW00023040,40,2,0,20,0,0,0,0,0
USW00023041,38,1,0,20,0,0,6.3,1,0
USW00023042,37,0,0,18,0,0,2,0,0
USW00023043,38,1,0,20,0,0,3.3,1,0
USW00023044,36,0,0,25,2,0,0,0,0
USW00023047,34,0,0,18,0,0,1.3,0,0
USW00023050,33,0,0,20,0,0,1.3,0,0
USW00023051,32,0,0,15,0,0,0.8,0,0
USW00023054,29,0,0,12,0,0,4.1,0,0
USW00023058,35,0,0,24,1,0,0,0,0
USW00023061,30,0,0,11,0,0,2,0,0
USW00023062,32,0,0,18,1,0,5.6,1,0
USW00023063,32,0,0,11,0,0,4.1,1,0
USW00023064,34,0,0,19,0,0,0,0,0
USW00023065,36,0,0,15,0,0,0.8,0,0
USW00023066,34,0,0,20,0,0,0.5,0,0
USW00023067,34,0,0,15,0,0,1.5,0,0
USW00023070,32,0,0,15,0,0,1.5,0,0
USW00023072,33,0,0,15,0,2,0.5,0,0
